elevation,slpd,etpjd,minda,mindd,preca,precd,relha,relhd,sfmmd,tavea,tdaya,tmaxd,tmina,tmind,vpama,vpamd,road_dist,trail_dist,merge_dist,VETH
4090,0.11,0.686354327,-18.51684588,-23.87530722,9.628046595,-2.886328725,17.08548387,-1.631528418,260.7865719,28.65770609,34.0639785,23.06349846,3.108064516,13.95513313,22.65259857,6.826139273,362,148,148,1
4089,0.11,0.686354327,-18.51684588,-23.87530722,9.628046595,-2.886328725,17.08548387,-1.631528418,260.7865719,28.65770609,34.0639785,23.06349846,3.108064516,13.95513313,22.65259857,6.826139273,358,127,127,1
4086,0.11,0.686354327,-18.51684588,-23.87530722,9.628046595,-2.886328725,17.08548387,-1.631528418,260.7865719,28.65770609,34.0639785,23.06349846,3.108064516,13.95513313,22.65259857,6.826139273,354,108,108,1
4082,1.46,0.686354327,-18.28225806,-23.90556196,9.695967742,-2.916583461,17.08817204,-1.63719278,262.0224206,28.63853047,34.03960574,23.04729903,3.09453405,13.95504352,22.64713262,6.820673323,352,96,96,1
4082,1.46,0.686354327,-18.28225806,-23.90556196,9.695967742,-2.916583461,17.08817204,-1.63719278,262.0224206,28.63853047,34.03960574,23.04729903,3.09453405,13.95504352,22.64713262,6.820673323,353,91,91,1
4100,2.4,0.683576549,-18.25582437,-23.79188428,9.6390681,-2.886239119,17.08539427,-1.634415003,264.8595238,28.63862007,34.0422043,23.05545315,3.083602151,13.95801971,22.64435484,6.823451101,306,42,42,0
4087,0.9,0.686354327,-18.41505376,-23.82558884,9.563172043,-2.836610343,17.07195341,-1.623662314,262.2588454,28.65232975,34.06415771,23.06647465,3.078225807,13.96608423,22.6389785,6.831515617,690,555,555,0
4099,0.45,0.689042499,-18.44955197,-23.93944572,9.612007169,-2.867133897,17.08010753,-1.62328469,261.6425883,28.625,34.03136201,23.05565156,3.059139785,13.96072709,22.63351255,6.829025858,1006,945,945,0
4084,0.35,0.689042499,-18.87105735,-23.78785202,9.357168459,-2.715540195,17.04758065,-1.620686124,260.6557156,28.69856631,34.12123656,23.08812084,3.078315412,13.97692652,22.6390681,6.836981567,975,941,941,0
4080,0.47,0.689042499,-18.87921147,-23.77940988,9.349014337,-2.707098054,17.04758065,-1.620686124,260.9829109,28.70134409,34.11863799,23.08812084,3.072939068,13.9796147,22.6390681,6.836981567,1045,652,652,0
4069,0.85,0.683576549,-18.72750896,-23.50540195,9.167383513,-2.599756784,17.03387097,-1.615111367,262.5966654,28.76388889,34.18664875,23.10679084,3.097401434,13.98525986,22.64991039,6.842447517,1173,386,386,0
4071,0.35,0.689042499,-19.04731183,-23.67753456,9.180913979,-2.605222734,17.03933692,-1.620398105,260.6531362,28.73136201,34.15672043,23.10143369,3.064784946,13.98536866,22.64184588,6.837359191,1437,37,37,0
4060,0.46,0.689042499,-19.21541219,-23.57548003,9.01281362,-2.503168203,17.02302867,-1.617601126,260.1596006,28.78844086,34.21944444,23.12048131,3.086648746,13.99630056,22.65268817,6.848201485,1273,508,508,0
4060,0,0.689042499,-19.25609319,-23.55608679,8.972132617,-2.483774962,17.02302867,-1.617601126,260.9912634,28.79390681,34.22482079,23.12316948,3.083870968,13.99907834,22.65268817,6.848201485,887,915,887,0
4073,1.46,0.683576549,-18.87392473,-23.41696749,9.020967742,-2.511322325,17.02571685,-1.623265489,263.0279122,28.74767025,34.17589606,23.11801075,3.05125448,13.99363159,22.63369176,6.839957757,415,1368,415,0
4428,3.12,0.672555044,-13.39695341,-25.75919739,13.50062724,-5.189573733,17.44731183,-1.630433948,258.9643817,27.10878136,32.3030466,22.64709421,2.489784946,13.79576293,22.33637993,6.676414491,330,1131,330,0
4488,3.15,0.675332821,-13.1344086,-26.14811828,14.01317204,-5.49516129,17.5016129,-1.624699181,255.706874,26.87750896,32.04740143,22.60185612,2.372759857,13.77988991,22.28198925,6.657725294,223,767,223,0
4509,3.3,0.675332821,-12.86594982,-26.30508833,14.28163082,-5.652131336,17.52607527,-1.630561956,254.5375704,26.77956989,31.94659498,22.58320533,2.321057348,13.78019713,22.2546595,6.646703789,127,378,127,0
4298,21.1,0.661783154,-17.29292115,-24.10542755,11.27132617,-3.869137225,17.25681004,-1.637448797,232.297043,28.07777778,33.39713262,22.8859319,2.938978495,13.87615847,22.56523298,6.766122632,214,23,23,0
4057,1.42,0.683576549,-18.56505376,-23.81982847,9.663172043,-2.914183308,17.12356631,-1.628859447,257.6758065,28.75268817,34.14005376,23.03853047,3.249283154,13.9297491,22.72598566,6.834075781,46,117,46,0
4054,1.42,0.683576549,-18.56505376,-23.81982847,9.663172043,-2.914183308,17.12356631,-1.628859447,257.6758065,28.75268817,34.14005376,23.03853047,3.249283154,13.9297491,22.72598566,6.834075781,74,127,74,1
4049,0.63,0.683576549,-18.61120072,-23.78977215,9.61702509,-2.884126984,17.12078853,-1.642389913,258.27564,28.76362007,34.15905018,23.04955197,3.25483871,13.9297491,22.73145161,6.834165387,112,150,112,1
4049,0.63,0.683576549,-18.61120072,-23.78977215,9.61702509,-2.884126984,17.12078853,-1.642389913,258.27564,28.76362007,34.15905018,23.04955197,3.25483871,13.9297491,22.73145161,6.834165387,116,136,116,1
4050,0.63,0.683576549,-18.61120072,-23.78977215,9.61702509,-2.884126984,17.12078853,-1.642389913,258.27564,28.76362007,34.15905018,23.04955197,3.25483871,13.9297491,22.73145161,6.834165387,117,113,113,1
4052,1.53,0.686354327,-18.50887097,-23.88385817,9.636021505,-2.894879672,17.11801075,-1.634415003,258.8280402,28.75,34.14014337,23.04677419,3.235663082,13.92688172,22.72051971,6.833986175,119,93,93,1
4055,1.53,0.686354327,-18.50887097,-23.88385817,9.636021505,-2.894879672,17.11801075,-1.634415003,258.8280402,28.75,34.14014337,23.04677419,3.235663082,13.92688172,22.72051971,6.833986175,120,66,66,1
4059,1.53,0.686354327,-18.50887097,-23.88385817,9.636021505,-2.894879672,17.11801075,-1.634415003,258.8280402,28.75,34.14014337,23.04677419,3.235663082,13.92688172,22.72051971,6.833986175,122,36,36,1
4069,1.59,0.683666155,-18.31442652,-23.86379288,9.747132617,-2.958147721,17.11550179,-1.63452381,259.7274706,28.68467742,34.07473118,23.03348054,3.208512545,13.92170379,22.7015233,6.828609831,124,23,23,1
4073,1.59,0.683666155,-18.31442652,-23.86379288,9.747132617,-2.958147721,17.11550179,-1.63452381,259.7274706,28.68467742,34.07473118,23.03348054,3.208512545,13.92170379,22.7015233,6.828609831,125,53,53,1
4077,0.72,0.683666155,-18.27634409,-23.88578469,9.785215054,-2.980139529,17.11550179,-1.63452381,259.8294739,28.67921147,34.06926523,23.03070277,3.203046595,13.92161418,22.69874552,6.825832053,124,81,81,1
4079,0.72,0.683666155,-18.27634409,-23.88578469,9.785215054,-2.980139529,17.11550179,-1.63452381,259.8294739,28.67921147,34.06926523,23.03070277,3.203046595,13.92161418,22.69874552,6.825832053,123,107,107,1
4079,0.72,0.683666155,-18.27634409,-23.88578469,9.785215054,-2.980139529,17.11550179,-1.63452381,259.8294739,28.67921147,34.06926523,23.03070277,3.203046595,13.92161418,22.69874552,6.825832053,117,134,117,1
4080,0.25,0.686354327,-18.35967742,-23.96911802,9.785215054,-2.980139529,17.11550179,-1.63452381,260.4305556,28.67921147,34.06926523,23.03070277,3.203046595,13.92161418,22.69874552,6.825832053,110,163,110,1
4080,0.25,0.686354327,-18.35967742,-23.96911802,9.785215054,-2.980139529,17.11550179,-1.63452381,260.4305556,28.67921147,34.06926523,23.03070277,3.203046595,13.92161418,22.69874552,6.825832053,99,192,99,1
4080,0.67,0.686354327,-18.35421147,-23.97458397,9.790681004,-2.985605479,17.12356631,-1.631547619,259.6303956,28.6655914,34.0530466,23.03090118,3.186738351,13.92709933,22.69327957,6.828718638,189,493,189,0
4080,3.89,0.686354327,-18.53862007,-23.86446493,9.606272401,-2.875486431,17.09910394,-1.629237071,260.6133193,28.73369176,34.13736559,23.05243856,3.213978495,13.93254608,22.70421147,6.836674347,167,497,167,1
4075,3.89,0.686354327,-18.53862007,-23.86446493,9.606272401,-2.875486431,17.09910394,-1.629237071,260.6133193,28.73369176,34.13736559,23.05243856,3.213978495,13.93254608,22.70421147,6.836674347,144,505,144,1
4068,3.89,0.686354327,-18.53862007,-23.86446493,9.606272401,-2.875486431,17.09910394,-1.629237071,260.6133193,28.73369176,34.13736559,23.05243856,3.213978495,13.93254608,22.70421147,6.836674347,121,515,121,1
4060,3.74,0.689042499,-18.84982079,-23.81013185,9.378405018,-2.73782002,17.08270609,-1.636994368,260.9863543,28.84256272,34.25170251,23.07366872,3.262992832,13.94345878,22.73145161,6.839541731,98,527,98,1
4052,3.74,0.689042499,-18.84982079,-23.81013185,9.378405018,-2.73782002,17.08270609,-1.636994368,260.9863543,28.84256272,34.25170251,23.07366872,3.262992832,13.94345878,22.73145161,6.839541731,76,540,76,1
4045,3.74,0.689042499,-18.84982079,-23.81013185,9.378405018,-2.73782002,17.08270609,-1.636994368,260.9863543,28.84256272,34.25170251,23.07366872,3.262992832,13.94345878,22.73145161,6.839541731,53,555,53,1
4022,0.65,0.689042499,-18.99077061,-23.72756016,9.237455197,-2.655248336,17.05546595,-1.636994368,261.1932988,28.86980287,34.2952509,23.09273554,3.246684588,13.95987583,22.72051971,6.847606247,39,966,39,0
4079,0.72,0.683576549,-18.23709677,-23.81136713,9.657795699,-2.905721966,17.09103943,-1.628949053,262.386796,28.68216846,34.08566308,23.05543395,3.146146953,13.94658218,22.67168459,6.831496416,285,1273,285,0
4073,0.79,0.686354327,-18.44238351,-23.8203021,9.535842294,-2.831323605,17.07732975,-1.626062468,262.2181644,28.72284946,34.12383513,23.06328085,3.154301075,13.9547363,22.67706093,6.83687276,82,830,82,0
4078,0.85,0.689042499,-18.47956989,-23.93387097,9.581989247,-2.86155914,17.0937276,-1.628661034,261.5582181,28.6875448,34.09390681,23.06338966,3.12983871,13.95762289,22.66890681,6.831694829,294,480,294,1
4080,0.85,0.689042499,-18.47956989,-23.93387097,9.581989247,-2.86155914,17.0937276,-1.628661034,261.5582181,28.6875448,34.09390681,23.06338966,3.12983871,13.95762289,22.66890681,6.831694829,302,452,302,1
4080,0.85,0.689042499,-18.47956989,-23.93387097,9.581989247,-2.86155914,17.0937276,-1.628661034,261.5582181,28.6875448,34.09390681,23.06338966,3.12983871,13.95762289,22.66890681,6.831694829,310,423,310,1
4080,1.25,0.683576549,-18.24229391,-23.80014721,9.652598566,-2.894502048,17.08817204,-1.63421659,262.3381976,28.66039427,34.06129032,23.05534434,3.116218638,13.94937916,22.65797491,6.826139273,319,395,319,1
4080,1.25,0.683576549,-18.24229391,-23.80014721,9.652598566,-2.894502048,17.08817204,-1.63421659,262.3381976,28.66039427,34.06129032,23.05534434,3.116218638,13.94937916,22.65797491,6.826139273,331,368,331,1
4081,1.25,0.683576549,-18.24229391,-23.80014721,9.652598566,-2.894502048,17.08817204,-1.63421659,262.3381976,28.66039427,34.06129032,23.05534434,3.116218638,13.94937916,22.65797491,6.826139273,343,341,341,1
4082,0.96,0.683576549,-18.14471326,-23.86081669,9.750179212,-2.955171531,17.0937276,-1.631637225,262.7303699,28.61684588,34.01505376,23.04740783,3.091756272,13.95226575,22.64982079,6.817985151,356,314,314,1
4083,0.96,0.683576549,-18.14471326,-23.86081669,9.750179212,-2.955171531,17.0937276,-1.631637225,262.7303699,28.61684588,34.01505376,23.04740783,3.091756272,13.95226575,22.64982079,6.817985151,370,287,287,1
4084,0.96,0.683576549,-18.14471326,-23.86081669,9.750179212,-2.955171531,17.0937276,-1.631637225,262.7303699,28.61684588,34.01505376,23.04740783,3.091756272,13.95226575,22.64982079,6.817985151,371,262,262,1
4085,1.03,0.686354327,-18.47069892,-23.8999872,9.674193548,-2.911008705,17.08817204,-1.63719278,261.097171,28.64955197,34.05035842,23.05545315,3.10797491,13.94966718,22.65250896,6.820673323,358,237,237,1
4087,1.03,0.686354327,-18.47069892,-23.8999872,9.674193548,-2.911008705,17.08817204,-1.63719278,261.097171,28.64955197,34.05035842,23.05545315,3.10797491,13.94966718,22.65250896,6.820673323,347,213,213,1
4089,1.03,0.686354327,-18.47069892,-23.8999872,9.674193548,-2.911008705,17.08817204,-1.63719278,261.097171,28.64955197,34.05035842,23.05545315,3.10797491,13.94966718,22.65250896,6.820673323,338,190,190,1
4090,0.11,0.686354327,-18.51684588,-23.87530722,9.628046595,-2.886328725,17.08548387,-1.631528418,260.7865719,28.65770609,34.0639785,23.06349846,3.108064516,13.95513313,22.65259857,6.826139273,332,169,169,1
4090,0.11,0.686354327,-18.51684588,-23.87530722,9.628046595,-2.886328725,17.08548387,-1.631528418,260.7865719,28.65770609,34.0639785,23.06349846,3.108064516,13.95513313,22.65259857,6.826139273,328,150,150,1
4088,0.11,0.686354327,-18.51684588,-23.87530722,9.628046595,-2.886328725,17.08548387,-1.631528418,260.7865719,28.65770609,34.0639785,23.06349846,3.108064516,13.95513313,22.65259857,6.826139273,324,135,135,1
4087,1.46,0.686354327,-18.28225806,-23.90556196,9.695967742,-2.916583461,17.08817204,-1.63719278,262.0224206,28.63853047,34.03960574,23.04729903,3.09453405,13.95504352,22.64713262,6.820673323,322,125,125,1
4086,1.46,0.686354327,-18.28225806,-23.90556196,9.695967742,-2.916583461,17.08817204,-1.63719278,262.0224206,28.63853047,34.03960574,23.04729903,3.09453405,13.95504352,22.64713262,6.820673323,323,102,102,1
4099,1.91,0.683576549,-18.11487455,-23.87445597,9.780017921,-2.968810804,17.10448029,-1.626081669,264.7536866,28.59507169,33.98781362,23.04751664,3.075358423,13.94977599,22.64435484,6.823451101,342,11,11,0
4082,1.5,0.683576549,-18.32087814,-23.75338582,9.574014337,-2.847740655,17.08548387,-1.631528418,262.531074,28.66308244,34.07768817,23.0608999,3.094444444,13.95495392,22.64982079,6.823361495,363,135,135,0
4088,0.9,0.686354327,-18.41505376,-23.82558884,9.563172043,-2.836610343,17.07195341,-1.623662314,262.2588454,28.65232975,34.06415771,23.06647465,3.078225807,13.96608423,22.6389785,6.831515617,715,615,615,0
4087,0.4,0.686354327,-18.67392473,-23.77047491,9.470967742,-2.781496416,17.06388889,-1.620686124,261.146275,28.66854839,34.08037634,23.0718318,3.072759857,13.96599462,22.63620072,6.828737839,1015,1157,1015,0
4080,0,0.689042499,-18.87643369,-23.78218766,9.351792115,-2.709875832,17.04758065,-1.620686124,260.9912634,28.70134409,34.12401434,23.08812084,3.078315412,13.97692652,22.6390681,6.836981567,951,773,773,0
4078,0.63,0.689042499,-18.92258065,-23.75750768,9.305645161,-2.685195853,17.05026882,-1.623374296,260.9771569,28.71218638,34.1375448,23.0906106,3.083781362,13.97701613,22.64453405,6.837071173,1036,591,591,0
4071,0,0.689042499,-19.04184588,-23.67744496,9.186379928,-2.605133129,17.03933692,-1.620398105,260.9912634,28.72858423,34.15672043,23.10421147,3.064784946,13.98536866,22.64184588,6.837359191,1385,132,132,0
4058,1.13,0.691730671,-19.46272401,-23.66150154,9.015501792,-2.505856375,17.02302867,-1.620577317,259.1481951,28.78844086,34.21944444,23.12048131,3.086648746,13.99332437,22.65268817,6.845225294,1252,464,464,0
4067,0.96,0.683576549,-18.89829749,-23.39786226,8.996594982,-2.492217102,17.02849462,-1.617511521,262.749584,28.76137993,34.1922043,23.12327829,3.062275986,14.00167691,22.63915771,6.845423707,526,1262,526,0
4080,3.97,0.689042499,-19.46227599,-23.43490783,8.765949821,-2.362596006,17.00949821,-1.612135177,260.7681196,28.83216846,34.28476703,23.14203789,3.092204301,14.00992064,22.65824373,6.859133385,119,1508,119,0
4428,3.12,0.672555044,-13.39695341,-25.75919739,13.50062724,-5.189573733,17.44731183,-1.630433948,258.9643817,27.10878136,32.3030466,22.64709421,2.489784946,13.79576293,22.33637993,6.676414491,322,1171,322,0
4503,3.87,0.680709165,-13.23870968,-26.35059524,14.07553763,-5.530971582,17.50976703,-1.632853303,253.9003008,26.86657706,32.03100358,22.60176651,2.364516129,13.77702253,22.27643369,6.652169739,115,558,115,0
4122,14.19,0.66984767,-18.41102151,-23.64825909,10.0672043,-3.159280594,17.14543011,-1.628968254,245.465969,28.58664875,33.96577061,23.00112007,3.178494624,13.91079109,22.68512545,6.820564516,77,88,77,0
4050,1.42,0.683576549,-18.56505376,-23.81982847,9.663172043,-2.914183308,17.12356631,-1.628859447,257.6758065,28.75268817,34.14005376,23.03853047,3.249283154,13.9297491,22.72598566,6.834075781,57,101,57,1
4046,0.63,0.683576549,-18.61120072,-23.78977215,9.61702509,-2.884126984,17.12078853,-1.642389913,258.27564,28.76362007,34.15905018,23.04955197,3.25483871,13.9297491,22.73145161,6.834165387,86,119,86,1
4048,0.63,0.683576549,-18.61120072,-23.78977215,9.61702509,-2.884126984,17.12078853,-1.642389913,258.27564,28.76362007,34.15905018,23.04955197,3.25483871,13.9297491,22.73145161,6.834165387,87,94,87,1
4050,1.53,0.686354327,-18.50887097,-23.88385817,9.636021505,-2.894879672,17.11801075,-1.634415003,258.8280402,28.75,34.14014337,23.04677419,3.235663082,13.92688172,22.72051971,6.833986175,89,70,70,1
4054,1.53,0.686354327,-18.50887097,-23.88385817,9.636021505,-2.894879672,17.11801075,-1.634415003,258.8280402,28.75,34.14014337,23.04677419,3.235663082,13.92688172,22.72051971,6.833986175,90,50,50,1
4059,1.53,0.686354327,-18.50887097,-23.88385817,9.636021505,-2.894879672,17.11801075,-1.634415003,258.8280402,28.75,34.14014337,23.04677419,3.235663082,13.92688172,22.72051971,6.833986175,92,27,27,1
4064,1.59,0.683666155,-18.31442652,-23.86379288,9.747132617,-2.958147721,17.11550179,-1.63452381,259.7274706,28.68467742,34.07473118,23.03348054,3.208512545,13.92170379,22.7015233,6.828609831,93,0,0,1
4069,1.59,0.683666155,-18.31442652,-23.86379288,9.747132617,-2.958147721,17.11550179,-1.63452381,259.7274706,28.68467742,34.07473118,23.03348054,3.208512545,13.92170379,22.7015233,6.828609831,95,28,28,1
4073,1.59,0.683666155,-18.31442652,-23.86379288,9.747132617,-2.958147721,17.11550179,-1.63452381,259.7274706,28.68467742,34.07473118,23.03348054,3.208512545,13.92170379,22.7015233,6.828609831,95,58,58,1
4077,0.72,0.683666155,-18.27634409,-23.88578469,9.785215054,-2.980139529,17.11550179,-1.63452381,259.8294739,28.67921147,34.06926523,23.03070277,3.203046595,13.92161418,22.69874552,6.825832053,94,87,87,1
4080,0.72,0.683666155,-18.27634409,-23.88578469,9.785215054,-2.980139529,17.11550179,-1.63452381,259.8294739,28.67921147,34.06926523,23.03070277,3.203046595,13.92161418,22.69874552,6.825832053,93,117,93,1
4081,0.72,0.683666155,-18.27634409,-23.88578469,9.785215054,-2.980139529,17.11550179,-1.63452381,259.8294739,28.67921147,34.06926523,23.03070277,3.203046595,13.92161418,22.69874552,6.825832053,88,146,88,1
4080,0.25,0.686354327,-18.35967742,-23.96911802,9.785215054,-2.980139529,17.11550179,-1.63452381,260.4305556,28.67921147,34.06926523,23.03070277,3.203046595,13.92161418,22.69874552,6.825832053,81,174,81,1
4080,0.25,0.686354327,-18.35967742,-23.96911802,9.785215054,-2.980139529,17.11550179,-1.63452381,260.4305556,28.67921147,34.06926523,23.03070277,3.203046595,13.92161418,22.69874552,6.825832053,72,201,72,1
4081,0.31,0.686354327,-18.37320789,-23.96383129,9.771684588,-2.974852791,17.11550179,-1.628571429,259.8326613,28.67930108,34.06935484,23.03348054,3.203136201,13.93005632,22.69883513,6.834274194,13,345,13,0
4080,3.89,0.686354327,-18.53862007,-23.86446493,9.606272401,-2.875486431,17.09910394,-1.629237071,260.6133193,28.73369176,34.13736559,23.05243856,3.213978495,13.93254608,22.70421147,6.836674347,147,526,147,1
4074,3.89,0.686354327,-18.53862007,-23.86446493,9.606272401,-2.875486431,17.09910394,-1.629237071,260.6133193,28.73369176,34.13736559,23.05243856,3.213978495,13.93254608,22.70421147,6.836674347,124,534,124,1
4065,3.89,0.686354327,-18.53862007,-23.86446493,9.606272401,-2.875486431,17.09910394,-1.629237071,260.6133193,28.73369176,34.13736559,23.05243856,3.213978495,13.93254608,22.70421147,6.836674347,101,543,101,1
4056,3.74,0.689042499,-18.84982079,-23.81013185,9.378405018,-2.73782002,17.08270609,-1.636994368,260.9863543,28.84256272,34.25170251,23.07366872,3.262992832,13.94345878,22.73145161,6.839541731,79,555,79,1
4048,3.74,0.689042499,-18.84982079,-23.81013185,9.378405018,-2.73782002,17.08270609,-1.636994368,260.9863543,28.84256272,34.25170251,23.07366872,3.262992832,13.94345878,22.73145161,6.839541731,56,567,56,1
4041,3.74,0.689042499,-18.84982079,-23.81013185,9.378405018,-2.73782002,17.08270609,-1.636994368,260.9863543,28.84256272,34.25170251,23.07366872,3.262992832,13.94345878,22.73145161,6.839541731,33,581,33,1
4022,0.65,0.689042499,-18.99077061,-23.72756016,9.237455197,-2.655248336,17.05546595,-1.636994368,261.1932988,28.86980287,34.2952509,23.09273554,3.246684588,13.95987583,22.72051971,6.847606247,69,995,69,0
4073,0.68,0.689042499,-18.55286738,-23.8843318,9.508691756,-2.812019969,17.07464158,-1.623374296,261.756938,28.73378136,34.13476703,23.07430236,3.159767025,13.95482591,22.67706093,6.83687276,86,1012,86,0
4079,0.85,0.689042499,-18.47956989,-23.93387097,9.581989247,-2.86155914,17.0937276,-1.628661034,261.5582181,28.6875448,34.09390681,23.06338966,3.12983871,13.95762289,22.66890681,6.831694829,265,490,265,1
4080,0.85,0.689042499,-18.47956989,-23.93387097,9.581989247,-2.86155914,17.0937276,-1.628661034,261.5582181,28.6875448,34.09390681,23.06338966,3.12983871,13.95762289,22.66890681,6.831694829,273,462,273,1
4081,0.85,0.689042499,-18.47956989,-23.93387097,9.581989247,-2.86155914,17.0937276,-1.628661034,261.5582181,28.6875448,34.09390681,23.06338966,3.12983871,13.95762289,22.66890681,6.831694829,281,435,281,1
4081,1.25,0.683576549,-18.24229391,-23.80014721,9.652598566,-2.894502048,17.08817204,-1.63421659,262.3381976,28.66039427,34.06129032,23.05534434,3.116218638,13.94937916,22.65797491,6.826139273,291,408,291,1
4082,1.25,0.683576549,-18.24229391,-23.80014721,9.652598566,-2.894502048,17.08817204,-1.63421659,262.3381976,28.66039427,34.06129032,23.05534434,3.116218638,13.94937916,22.65797491,6.826139273,303,381,303,1
4082,1.25,0.683576549,-18.24229391,-23.80014721,9.652598566,-2.894502048,17.08817204,-1.63421659,262.3381976,28.66039427,34.06129032,23.05534434,3.116218638,13.94937916,22.65797491,6.826139273,315,354,315,1
4083,0.96,0.683576549,-18.14471326,-23.86081669,9.750179212,-2.955171531,17.0937276,-1.631637225,262.7303699,28.61684588,34.01505376,23.04740783,3.091756272,13.95226575,22.64982079,6.817985151,329,328,328,1
4084,0.96,0.683576549,-18.14471326,-23.86081669,9.750179212,-2.955171531,17.0937276,-1.631637225,262.7303699,28.61684588,34.01505376,23.04740783,3.091756272,13.95226575,22.64982079,6.817985151,343,303,303,1
4084,0.96,0.683576549,-18.14471326,-23.86081669,9.750179212,-2.955171531,17.0937276,-1.631637225,262.7303699,28.61684588,34.01505376,23.04740783,3.091756272,13.95226575,22.64982079,6.817985151,344,279,279,1
4085,1.03,0.686354327,-18.47069892,-23.8999872,9.674193548,-2.911008705,17.08817204,-1.63719278,261.097171,28.64955197,34.05035842,23.05545315,3.10797491,13.94966718,22.65250896,6.820673323,331,255,255,1
4086,1.03,0.686354327,-18.47069892,-23.8999872,9.674193548,-2.911008705,17.08817204,-1.63719278,261.097171,28.64955197,34.05035842,23.05545315,3.10797491,13.94966718,22.65250896,6.820673323,319,233,233,1
4088,1.03,0.686354327,-18.47069892,-23.8999872,9.674193548,-2.911008705,17.08817204,-1.63719278,261.097171,28.64955197,34.05035842,23.05545315,3.10797491,13.94966718,22.65250896,6.820673323,309,211,211,1
4090,0.11,0.686354327,-18.51684588,-23.87530722,9.628046595,-2.886328725,17.08548387,-1.631528418,260.7865719,28.65770609,34.0639785,23.06349846,3.108064516,13.95513313,22.65259857,6.826139273,302,192,192,1
4090,0.11,0.686354327,-18.51684588,-23.87530722,9.628046595,-2.886328725,17.08548387,-1.631528418,260.7865719,28.65770609,34.0639785,23.06349846,3.108064516,13.95513313,22.65259857,6.826139273,298,175,175,1
4090,0.11,0.686354327,-18.51684588,-23.87530722,9.628046595,-2.886328725,17.08548387,-1.631528418,260.7865719,28.65770609,34.0639785,23.06349846,3.108064516,13.95513313,22.65259857,6.826139273,294,162,162,1
4090,1.46,0.686354327,-18.28225806,-23.90556196,9.695967742,-2.916583461,17.08817204,-1.63719278,262.0224206,28.63853047,34.03960574,23.04729903,3.09453405,13.95504352,22.64713262,6.820673323,292,136,136,1
4089,1.46,0.686354327,-18.28225806,-23.90556196,9.695967742,-2.916583461,17.08817204,-1.63719278,262.0224206,28.63853047,34.03960574,23.04729903,3.09453405,13.95504352,22.64713262,6.820673323,293,107,107,1
4091,1.46,0.683576549,-18.13933692,-23.86081669,9.755555556,-2.955171531,17.09641577,-1.634325397,263.1643945,28.60600358,34.00421147,23.04482847,3.083602151,13.94948797,22.64713262,6.820673323,297,51,51,1
4092,1.46,0.683576549,-18.13933692,-23.86081669,9.755555556,-2.955171531,17.09641577,-1.634325397,263.1643945,28.60600358,34.00421147,23.04482847,3.083602151,13.94948797,22.64713262,6.820673323,301,24,24,1
4098,1.91,0.683576549,-18.11487455,-23.87445597,9.780017921,-2.968810804,17.10448029,-1.626081669,264.7536866,28.59507169,33.98781362,23.04751664,3.075358423,13.94977599,22.64435484,6.823451101,318,5,5,0
4088,1.5,0.683576549,-18.32087814,-23.75338582,9.574014337,-2.847740655,17.08548387,-1.631528418,262.531074,28.66308244,34.07768817,23.0608999,3.094444444,13.95495392,22.64982079,6.823361495,321,110,110,0
4090,0.6,0.686354327,-18.35268817,-23.86139913,9.625537634,-2.872420635,17.07741936,-1.623572709,262.1169483,28.62231183,34.02867384,23.05296339,3.061827957,13.95506272,22.63351255,6.826049667,846,796,796,0
4086,0.4,0.686354327,-18.67392473,-23.77047491,9.470967742,-2.781496416,17.06388889,-1.620686124,261.146275,28.66854839,34.08037634,23.0718318,3.072759857,13.96599462,22.63620072,6.828737839,976,1115,976,0
4080,0,0.689042499,-18.87643369,-23.78218766,9.351792115,-2.709875832,17.04758065,-1.620686124,260.9912634,28.70134409,34.12401434,23.08812084,3.078315412,13.97692652,22.6390681,6.836981567,917,764,764,0
4080,0.47,0.689042499,-18.87921147,-23.77940988,9.349014337,-2.707098054,17.04758065,-1.620686124,260.9829109,28.70134409,34.11863799,23.08812084,3.072939068,13.9796147,22.6390681,6.836981567,979,623,623,0
4068,0.79,0.689042499,-18.84811828,-23.69952637,9.21344086,-2.627214542,17.03387097,-1.618087558,262.2641833,28.75026882,34.17840502,23.1015233,3.091935484,13.98517025,22.64991039,6.842447517,1095,385,385,0
4070,0.15,0.689042499,-19.02831541,-23.69126344,9.199910394,-2.618951613,17.03933692,-1.620398105,261.3153034,28.72589606,34.15134409,23.1015233,3.064784946,13.98536866,22.64184588,6.837359191,1333,127,127,0
4068,0.35,0.689042499,-19.06075269,-23.66918203,9.167473118,-2.5968702,17.03933692,-1.620398105,260.3229647,28.73136201,34.15949821,23.10689964,3.064784946,13.98536866,22.64184588,6.837359191,1289,194,194,0
4059,0.11,0.689042499,-19.23172043,-23.57297107,8.996505376,-2.500659242,17.02302867,-1.617601126,261.1489631,28.78844086,34.22213262,23.12316948,3.086648746,13.99630056,22.65268817,6.848201485,1150,708,708,0
4065,0.96,0.683576549,-18.89829749,-23.39786226,8.996594982,-2.492217102,17.02849462,-1.617511521,262.749584,28.76137993,34.1922043,23.12327829,3.062275986,14.00167691,22.63915771,6.845423707,552,1243,552,0
